U10,V10
1.026677834,5.359950816
3.408935745,-0.633224963
0.505815921,-1.037382685
-2.017622983,1.178895256
0.822445137,1.245888791
-0.400209672,-4.224517761
0.801884798,-3.406318026
-3.767993151,-0.858367172
-5.22640651,0.219020667
-4.497199831,-0.931950236
-5.477242642,2.294722009
-0.962192263,-0.445423413
-1.189726678,2.503390398
2.195875762,-1.840206855
-0.705873374,-0.341089219
0.949919237,-0.556347136
-1.325424913,1.073462807
-1.504985205,-3.139442139
-4.128484423,-1.559053657
-2.216372924,-0.680449914
2.811315234,-2.615574657
3.445944355,-7.797140229
-0.041089089,-6.073978639
-2.797545165,-2.931872005
-3.144329544,-1.451424699
-2.231450506,-3.248169352
-3.274545022,-3.294296049
-2.859226181,-2.341010988
-3.36912258,2.134376826
-1.522804165,3.92892497
-2.291760832,4.285857741
-1.680433428,2.589054263
-1.898373019,1.712647029
0.019221238,2.000389755
-0.486563094,0.897742058
-2.575493507,-1.877547514
-8.007534992,-7.678528724
-6.80955259,-7.295237841
-6.242087242,-6.928420779
-5.20858755,-5.897159636
-5.053699665,-4.271742712
-2.509700423,-2.748463473
-2.162916043,-2.209220426
-1.798312704,0.820864231
-1.614640344,1.603919816
0.875902017,4.912961162
2.304160212,5.233651528
3.769427017,2.854831895
0.964996818,0.865892673
0.984186468,-4.356308322
2.751004907,-3.242678079
2.878479007,-0.526694259
3.153987546,-0.638716237
1.425548405,-6.293629575
1.394022553,-8.911868728
3.280090956,-6.801023236
6.095486669,-9.559838988
6.538219296,-9.700415587
3.879082157,-8.496728459
2.866142804,-6.294727829
-0.382390711,-1.649110541
-0.486563094,-3.372272131
-3.852975885,-1.567839694
0.286505641,-8.773488638
-1.374769726,-11.1127711
-2.528890072,-11.85628952
-0.668864764,-12.16270258
-2.877045141,-6.634088525
-5.04410484,-5.790628932
-5.506027116,-4.511162232
-8.450267619,-2.473899804
-9.208258772,-1.32732192
-10.74617211,-6.457269522
-11.34242193,-9.435736209
-8.624345153,-9.156779521
-9.127388107,-6.935010307
-8.599672747,-6.090452459
-11.52061153,-9.239148622
-8.023983263,-3.040599218
2.807203166,1.242594027
4.29303031,3.447889421
11.71942465,3.589564275
12.15119176,-5.646757569
10.0170286,-0.078606351
7.845856838,-2.763839039
9.476977042,-5.892766617
10.72293357,-4.523243034
9.220658152,-5.041619242
7.792399957,-4.572664494
6.144831482,-4.658328359
0.986927846,-1.831420817
1.184307098,3.448987676
3.519961574,3.368815084
5.185349009,-1.190040085
2.246591264,-3.349208782
2.844211776,-1.65130705
4.234090672,-4.413417566
5.495124779,-2.921987713
2.219177479,-2.145521655
5.728141951,-0.481665818
2.179427491,1.768658018
1.287108791,-0.256523609
-2.308209103,0.205841611
-1.835321313,-1.478881065
-1.110226702,-1.866564967
1.846350004,-3.023027143
-1.781864433,-0.079704605
1.662677645,3.75759724
2.112263718,5.223767236
2.549513588,2.080562347
3.244453036,7.721198374
8.384537712,-6.723047154
13.07914838,-0.767212034
12.46096753,0.093819634
11.88253667,-1.458014227
9.614045966,-2.166388494
11.03270934,-4.641854539
10.30076128,-4.948267594
7.703305156,-6.022360669
6.129753901,-4.026831919
2.790754895,-0.304846814
0.149436716,1.827963771
0.897833045,8.746968243
5.375874815,7.111667028
7.74990859,-3.020830634
6.127012522,-2.589216545
4.589099187,-4.638559775
0.710048618,-3.029616671
-1.960054035,3.318295369
1.451591501,6.720688362
4.017521771,3.09315316
3.508996061,1.313980581
4.090168301,0.035612136
2.171203356,-9.070017401
1.548910437,-8.456093036
5.101736965,-9.17544985
4.399944071,-7.369919159
3.89141836,-8.542855156
2.734556636,-5.471036821
1.587289736,-3.486490617
0.429057323,-0.873742738
-1.308976642,-4.680293452
-4.187424061,-1.356974796
-3.865312088,-4.163015499
-4.236768874,-5.613809929
-2.796174475,-7.249111145
-1.472088663,-6.671429184
0.209747043,-9.80694629
-4.595889456,-9.499434981
-2.919536508,-8.233147337
-2.183476382,-6.091550714
-2.537114208,-3.187765345
-2.147838461,0.965833848
-1.803795461,-0.292766013
-1.019761211,2.111313478
-0.237097651,0.784621826
-0.958080195,-0.343285728
-0.016416683,-1.73587266
-1.007425008,-2.627655459
-4.313527472,-0.85067939
-2.374002187,4.733945649
0.726496889,5.855263676
0.039781577,6.899703875
0.752539985,8.902920408
2.553625655,7.074326369
2.888073832,6.581210018
3.611797754,1.067971533
0.25223841,-11.6289508
4.049047624,-10.89421842
2.358987782,-9.582902336
2.422039488,-7.093158981
0.991039914,-3.744580467
-0.723692334,-2.220202973
0.959514061,-0.639814491
0.14258327,0.46393146
-0.143890783,2.491309596
0.149436716,6.744849965
5.241547269,6.018903623
1.34467774,-2.064250809
-0.996459494,-9.704808605
0.544195219,-9.048052308
1.468039772,-7.021772426
0.075419497,-7.374312178
-0.418028632,-3.70065028
-2.261605669,3.04153519
1.988901686,9.335632751
6.508064133,6.730572654
3.663883945,-7.908063952
6.088633223,-5.519360027
9.07947716,-4.964741414
8.106287795,1.28322945
7.98703783,5.522492508
10.14313202,-4.489197138
9.052063375,-2.886843563
4.079202787,-4.627577228
-0.193235595,4.087073644
2.261668846,7.37524815
6.158538375,0.714333527
4.198452752,-3.848914661
1.842237936,-1.228478999
-2.506959044,0.518844194
-1.42274385,2.951478306
-3.578838035,3.115118254
-4.42592399,5.217177708
-4.768596302,7.268717447
-6.3366648,12.05710784
-6.865750849,15.7099029
6.074926331,10.66122615
11.71805396,-4.266251439
15.31200117,-0.657386566
15.11050985,-1.968702652
11.41376095,-0.584901757
12.01412284,-3.378861659
8.325598074,-0.91877118
4.169668278,1.073462807
4.478073358,3.317197114
2.888073832,4.234239771
2.759229042,3.342456972
2.874366939,1.288720724
1.406358756,2.576973461
1.847720693,5.367638599
3.129315139,6.705312797
4.424616477,0.562774381
-1.210287017,-9.916771758
-0.419399321,-11.73218674
1.39813462,-13.35211239
4.399944071,-11.77501867
8.634003155,-8.725165432
5.962529812,-6.296924339
2.352134336,-2.199336134
-2.162916043,-1.225184235
-0.715468198,-6.467153814
-1.069106024,-1.757837754
2.645461835,-9.969487983
3.280090956,-5.979528737
4.447918195,-2.275115707
0.764876188,0.694564943
2.291824009,9.383955957
2.173944734,11.0016851
5.225098998,11.22902382
7.316770788,-2.57384098
7.044003628,-7.787255937
6.635538233,-5.796120206
3.347254729,-6.833970876
1.642117306,-6.441893956
-0.792226796,-6.119007081
-4.981053135,-2.129047835
-5.15375998,0.603409804
-4.419070544,6.141908147
7.071417413,5.679542927
4.05590107,-6.555014188
3.822883898,-6.880097573
3.044332406,-0.858367172
12.0058987,0.589132494
4.572650916,-10.00682864
3.196478912,-7.122811857
7.638882761,-7.421537129
5.337495516,-6.115712317
-0.065761495,-2.533205557
-4.73432907,-1.380038144
-0.298778667,-1.226282489
8.725839334,-7.838873907
2.165720599,-8.548346429
-0.434476903,-4.769252081
-1.466605906,2.047614706
6.031064275,5.041456959
8.831382406,-2.612279893
9.786752811,-5.879587561
6.6396503,-7.512692268
4.288918242,-4.974625706
0.921134762,-4.281627004
-4.094217192,-1.002238535
-2.656364172,5.73884868
-0.6770889,7.932063272
3.156728924,5.474169302
7.091977752,-0.405886245
7.105684644,-5.432597907
4.190228616,-5.058093062
0.211117732,-3.806082729
-3.140217476,0.432082075
-5.759604627,4.095859681
-10.96822377,8.301076844
-17.40360978,6.918374204
-7.050793898,5.378621145
12.67068299,-0.8649567
13.06818287,-5.003180328
10.8202525,-9.91237874
12.57747612,-7.877312821
11.83182117,-4.293707806
10.78735596,-3.722615373
8.609330748,-4.225616016
8.984899602,-5.725831906
11.71394189,-5.886177089
12.974976,-1.253738856
9.445451189,2.715353551
10.77776114,-1.269114422
11.5604247,1.569873921
11.47681265,2.142064609
12.24714001,0.391446652
5.924150514,4.313314107
6.880891608,-2.482685841
9.766192473,-0.66287784
6.82195197,-0.383921151
7.782805132,-2.804474462
7.60598622,-0.853974154
5.404659289,-0.4893536
4.572650916,3.638985735
0.165884987,4.179327037
4.339633744,6.235259794
9.89914933,-3.366780857
13.44375172,-5.979528737
11.39045923,-8.252915921
11.15881275,-6.525361312
9.556477018,-6.439697447
1.128108839,-3.906023904
-4.302561958,0.161911424
-9.072560537,2.530846765
0.951289926,-3.041697473
2.172574045,-7.007495116
9.493425313,-3.865388481
12.10321764,-10.54058042
3.885935603,-13.92210657
-2.360835909,-15.19878978
-0.192412243,-10.66496392
0.436334732,-11.04307359
0.762351683,-10.01228845
1.289732043,-8.332318077
0.336337937,-4.522135965
1.674651216,-4.024194608
1.625337727,-5.158523634
1.140421759,-1.870714581
1.718485428,0.956382375
2.441749922,0.570128799
1.999298347,-2.535024195
0.326749203,-4.869996867
-0.769106092,-2.642058319
4.704691107,-4.849055408
7.07858764,-4.587287171
7.503231567,-2.147607205
5.177278703,3.038894125
6.37861007,8.188166194
9.331940091,-2.739785127
11.34831383,-5.986874676
12.9934666,-3.72752394
9.904524482,-6.580216013
8.816888102,-7.182864665
8.756616061,-7.234054897
12.72909151,-6.983920805
13.01264406,-9.381717853
10.34149678,-4.516318893
9.957947428,-6.169530735
8.071706501,-4.906062712
7.942943504,3.78580616
7.978558801,2.288491846
4.340319221,-5.226001668
-0.781434465,-7.243362213
4.070464855,-8.777905787
9.467552184,-6.591850157
8.840175027,-7.508620692
11.38392913,-6.659328191
9.679874147,-7.832049892
10.03876676,-3.707745896
8.005955184,-7.445796316
5.32110971,-3.744975156
0.9212507,-2.950363131
-0.5403463,-4.112614102
0.896593956,6.899103055
8.381285622,-0.330353935
10.11958608,-6.995554948
10.54970929,-5.436579672
7.259403764,-7.101425658
8.040200662,-6.517391636
5.836161699,-6.725642811
7.251184849,-3.868297081
4.048547749,-4.634987161
5.19782599,-3.772897101
1.239048736,-3.543704467
4.018411728,0.565475142
2.628045323,-4.44651403
3.081455451,-7.015332993
-1.669077254,-4.959579774
0.47058021,-10.43228104
6.778597253,-7.835540135
12.4345804,-1.852099951
13.22085657,-5.093372429
10.80449564,-9.288644702
10.83463166,-7.243362213
14.15781285,-5.590150371
13.050999,-4.386016482
11.23187921,-2.891028997
11.06476128,-5.662282063
10.80586546,-6.654674534
7.652541851,-3.648411762
5.059474259,-2.306994976
8.404572547,-1.912597499
5.764931105,-8.111269344
7.593639629,-4.37205551
7.423782058,-3.843865379
8.249782987,-2.646711976
10.72641595,-6.02759418
11.00859869,-7.978640104
10.2209527,-4.116104345
9.874388462,-5.768152772
9.712749806,-3.692621509
7.753908466,-3.995109249
6.912839527,-2.402394955
4.399221443,1.339145708
5.945747229,-4.846728579
6.606000044,-5.47846259
8.514158077,-5.057306583
8.092253788,-4.965396846
8.842914665,-4.502357921
4.096491418,-3.413402056
1.562326048,-1.40069517
-3.579974925,-0.345478322
-2.611512808,0.893557998
1.423974317,-6.447586773
4.880027954,-7.323637805
6.930647175,-6.378945324
7.984038078,-7.339925607
7.914177303,-4.487233534
7.681308052,-3.48088009
4.291005733,-4.292943331
-1.880029398,-2.219738897
2.854065477,-1.556592697
4.810167179,-6.712845253
-1.84578392,-6.163713663
-5.527857712,-2.800282675
2.84995602,1.511331037
8.300466294,-3.637941032
11.15379952,-4.453494517
12.30307776,-6.159060005
10.72504613,-7.208459781
9.94013978,-5.200406552
3.899237465,-2.90498997
-0.999235704,-2.601338815
-1.615654308,4.365186524
4.932081081,-0.230300298
2.918446976,-9.627198288
10.14424283,-5.15736022
8.777163348,-5.171321192
8.945651099,-2.07198527
10.52094309,-3.929958043
9.331940091,-2.961997275
11.31543818,-3.24470697
9.742885826,1.740523671
10.08945006,-4.039318995
10.33875714,-5.690204008
8.033351566,-8.732532626
4.567709195,-4.440696958
1.960943412,-3.136509432
1.089738452,0.594560501
1.413015764,0.537553196
3.873210902,0.890067755
2.707494831,-1.083083042
1.673281397,0.658548292
1.83902951,3.884696383
2.132170801,4.227903627
1.633556642,2.951638046
3.102002738,-3.34010695
4.212926043,-1.85442678
3.148576588,-0.144207633
2.447229199,2.457186932
2.533527803,2.138411391
1.492465273,-7.245689041
-1.281418443,-4.488396948
-3.9292788,0.624809275
0.070593027,6.178949551
-1.367717047,5.945103259
4.073204493,-0.755000186
7.990887173,-6.62442576
11.30447962,-6.599994057
9.889456472,-8.872142352
7.833357975,-5.129438274
4.49784842,-3.991619006
3.738968628,-1.036546467
0.685641812,-1.454212231
-4.764868463,-2.671143678
-8.2209221,-2.45940226
-2.901914461,-6.395233126
6.478606866,0.371184939
9.944249237,-4.383689653
10.44423322,-4.773433473
8.512788258,-2.210431582
6.040264748,-5.132928518
0.965084912,-4.638477404
-0.530757566,-2.739785127
-3.966263916,-5.070104141
-6.05934753,-5.956625902
-5.249784431,-10.154225
-3.855308568,-11.58987836
-2.273167485,-13.21982191
2.702015555,-9.553903182
7.608707639,-5.484279662
7.973079525,-6.024103937
10.55381874,-5.227165083
7.52925813,-5.047999267
3.232135554,-3.896219026
-1.825236633,0.104763045
-1.780032602,1.908055342
-4.814181951,-0.791066032
-4.80048376,-13.84341202
3.130768939,-11.3990784
-1.16224418,-5.059633411
6.607369863,-5.670425964
6.143001182,-3.055070425
3.652670024,0.192019124
1.317128426,1.460140804
0.080181761,4.148791448
0.224012769,4.551332826
2.4759954,6.832788435
2.607498036,7.946176002
2.159567184,8.2533174
2.67872863,10.06940726
9.119618127,1.940630945
8.936062365,-7.038601281
10.63600789,-8.746493598
9.888086653,-8.119413245
5.180018341,-7.48418899
2.166416279,-0.307085647
-1.433468365,4.267459716
1.444521604,3.122659961
1.293841501,-1.596148786
-1.454015652,-4.405794527
-3.345735855,-4.322028691
-1.407441802,-5.236472398
-4.555286137,-5.984547848
-4.3950173,-2.587377843
-3.342996217,-3.871787324
-2.658086658,-6.780323287
-3.833391462,-6.650020876
-3.49367632,-4.396487212
-5.936063809,-2.802609504
-2.890955908,-2.038246253
-2.464942162,0.858655567
-1.056768107,3.776498845
-1.123889244,5.684498437
1.776017831,3.43561843
1.693828683,5.207498539
0.785638608,7.049183511
3.118440567,9.994948735
5.744383818,8.391763712
4.189639118,4.51526698
2.565033643,-3.710072724
8.482652237,-11.20246137
6.504633429,-9.195571551
6.106016066,-8.011215707
4.029370281,-1.563573183
1.121244292,-4.160314091
2.106144238,3.173850193
4.829344647,5.010881508
0.903443052,-4.034665338
-2.273167485,-5.142235833
-4.158038593,-5.938011272
-6.093593008,-2.464055918
-9.551016464,-6.456894088
-7.425057192,-3.512292279
-4.564874871,-4.159150677
-3.166289551,1.092501858
1.99518889,2.419957672
3.744447905,-4.619862774
3.73622899,-10.9465102
2.574622377,-7.939084015
4.204707128,-3.784531245
8.856612856,-7.238708555
9.782610581,-3.868297081
11.11544458,-6.41501117
12.32499487,-6.268420958
10.35519497,-7.076993955
8.314164485,-4.949109045
6.72106485,-4.906062712
8.378545984,-6.597667229
8.053898853,-7.303859761
7.325155081,-3.335453292
8.056638491,-6.354513622
7.636104021,-3.7647532
3.943071677,-1.776478016
2.023955091,2.054645555
3.185561704,2.63169909
4.173201289,0.157116692
3.59650744,-2.246497428
4.119778343,-2.275582787
-1.16224418,-3.030638723
-4.167627327,-6.68026965
1.830810595,-5.758845457
4.821125732,-3.043436282
5.64849648,-4.66407252
6.729283765,-1.320419577
1.781497107,4.559476726
7.301868156,-6.060169783
3.496510644,-4.93980173
-0.4471986,0.77721656
3.319803978,-6.230028283
9.874388462,-5.711145467
8.453886036,-6.853618393
9.438785982,-5.451704059
4.678664544,-0.993500135
5.932049037,2.081404086
4.636200151,-1.800909718
2.885571317,4.176713394
8.58675849,-6.285872173
9.219614923,-3.993945834
7.441589707,-4.797865175
4.667705991,-3.665862978
-1.656748882,3.686915937
4.196488214,6.211525153
4.117038705,2.397852798
1.680130492,3.649686677
1.882863722,2.832969779
3.221177001,2.866708796
5.112897204,6.30343489
4.503327696,4.60019623
2.981458655,-1.455375646
-3.360803866,-7.242198798
-5.071707945,-4.961906603
-3.7429834,-4.168457992
-4.418304225,-1.686895108
-2.784110016,-10.03439332
1.880124084,-7.379481696
2.963651007,-7.821579162
9.067565001,-6.14975269
12.80306174,-4.487233534
11.84966763,-6.280055102
7.951162419,-7.912325484
9.967536162,-7.195662223
7.630624745,-7.95886206
5.360834465,-8.061242525
4.426617826,-0.418773428
4.052657206,0.041938668
4.536203355,4.206962168
5.133444491,3.93705003
4.437576379,-0.165149092
4.825235189,-1.178483022
3.454046251,-1.749719485
-2.06358516,-2.380290082
-4.508712287,-0.006924736
-2.485489449,2.538625939
1.791085841,-2.850309494
-2.767672187,-6.553457482
-7.025070009,-3.566972755
-4.760759005,0.71090194
-1.247172965,0.356060552
-4.25529575,-1.532160995
-0.728011519,-1.164522049
-3.608741126,2.326884521
2.144499174,-5.940338101
-0.378707644,-8.435861957
2.106144238,-5.346996764
3.70472315,-5.99036492
2.355451318,-5.454030888
0.184288014,-1.604292687
-1.401962525,4.831715693
4.782770797,-0.182600308
3.002005942,-3.442487416
-0.855404697,-1.842792636
-3.170399008,1.717255383
-5.005956627,1.924343144
-6.518236935,-6.243989256
-1.164983818,-8.559183882
5.811504955,-7.654047491
5.655345575,-7.725015768
8.296356837,-4.957252945
6.290941647,-6.454567259
3.058168526,-5.479626004
2.75680832,-4.838584678
5.278645318,-3.686804437
4.744415861,-3.664699563
-0.597878703,2.721281998
0.456882019,1.125077461
3.2855585,0.407250785
2.945843358,1.563684684
1.411645945,3.554286697
0.525372975,1.764955373
1.741772353,-2.170875493
-1.489630949,-2.046390153
-2.780000559,1.457813975
-1.119779787,0.935440916
2.681468268,-2.387270568
-1.366347228,-0.835275778
2.167786099,-5.045672439
0.648656696,-6.004325892
1.899301551,-4.203360424
0.728106205,-1.732268269
-1.743047486,5.543725296
1.906150647,8.731480712
6.319707848,6.2557349
3.982796431,-1.042363539
2.696536278,-5.212040696
6.956673738,-7.124693945
6.118344438,-7.982130347
5.504665472,-7.209623195
3.454046251,-0.060441798
3.508839016,-4.552384739
4.182790023,-3.44365083
4.282786818,-6.434789215
-1.310184644,-4.459311589
1.317128426,-3.763589786
4.266348989,-3.305204518
4.088272503,-3.280772816
4.433466921,1.247235971
4.588256482,-3.672843464
5.81972387,-2.764216829
4.127997258,-2.319792534
0.015800263,3.468194033
2.145868993,4.518757223
4.001973899,2.389708898
3.002005942,4.213942654
0.71988729,6.997993278
3.778693382,8.347553965
4.617022683,9.344600093
6.693668468,9.804148775
4.54442227,11.05249241
4.133476534,2.147718706
-3.082730584,-3.550684954
-0.997865885,2.036030925
4.141695449,8.368495424
3.648560566,-7.203806123
0.524003156,-6.110196601
-1.69099436,-3.195843566
-2.162212136,3.183157509
-0.407473845,5.751976471
4.782770797,3.48331842
2.941733901,1.555540784
-3.097798595,-2.915460699
1.036315506,-7.505130449
3.141727492,-7.507457278
6.406006453,-8.464947317
1.537669304,-7.999581563
3.130768939,-2.047553568
2.612977312,4.256988986
6.126563352,7.886841868
6.796404902,2.323394278
3.443087698,-0.354785637
1.523971113,-1.22036594
2.007517262,1.923179729
1.1075461,3.2471453
1.660953025,4.757257172
1.962313231,3.853284194
1.544518399,6.346481222
0.615781037,8.200963752
3.818418137,8.539517338
4.836193742,6.003273979
2.611607493,5.400625327
8.422380196,-4.487233534
9.259339677,-7.372501209
7.068998906,-8.078693741
4.260869712,-5.862389337
0.434964913,0.637606834
1.255486565,0.806301919
-1.044439735,-2.18599988
-3.792296888,-0.860870895
-4.781306292,2.468821076
-5.116911976,0.438662974
-7.634639517,-0.354785637
-13.30706049,-0.71893434
-12.09751021,-6.068313683
-3.378611514,-9.938993343
1.725334523,-11.56544665
1.802044394,-11.08262968
-1.374566143,-9.06526914
-1.299226092,-6.159060005
0.014430444,-3.953226331
1.284252767,-1.056324511
-2.503297097,4.543188925
-3.263546708,4.945730302
-2.282756219,3.505423293
-4.590901434,1.998801664
-3.547099266,0.074514271
-1.254022061,0.326975193
0.254148789,6.724590897
-1.056768107,10.31023403
-2.303303506,12.33806531
-1.058137927,13.31766022
5.137553948,7.817037005
3.274599947,-5.498240635
-0.936224025,-0.385034411
0.677422897,1.540416396
0.596603569,3.21805994
-1.273199528,4.852657151
5.103308471,1.519474938
4.977285112,-0.147697877
4.634830332,-0.287307603
0.848650287,4.906174213
-2.269058028,7.217878597
2.323945478,5.038803453
3.17597297,5.198191224
5.388230847,8.47087589
3.601986716,13.66203088
3.167754055,13.77488207
3.33213235,14.7719282
4.640309608,3.551959869
2.039023101,-5.461011374
8.344300506,-4.540750595
6.710106297,-5.879840553
2.25956398,-1.629887803
0.055525017,2.508377165
3.601986716,2.737569799
3.169123875,2.616574703
1.751361086,6.928188415
0.250039332,9.241056213
4.655377619,7.114334716
3.195150438,7.082922528
3.822527594,8.814083133
7.444329345,13.01633589
5.470419994,11.30146309
8.992224949,-0.374563682
12.6208758,-4.038155581
8.815518283,-3.2551777
6.61147932,-4.480253047
3.751297,-3.32963622
0.581535559,0.053572812
-1.875919941,5.604222844
-3.684081178,4.981796148
-5.447038384,-0.670070936
-5.899078693,2.116306517
-3.737504123,3.304152605
1.7308138,1.760301715
1.115765015,-7.19217198
-3.064922936,-5.604111344
-3.212863401,-0.725914826
-4.133381849,-0.166312507
-2.26631839,-0.789902617
-5.197731304,0.819099478
-4.778566654,3.10404533
-3.823802728,3.023769738
-0.29103922,7.483137077
-0.721162423,9.802985361
-2.526584022,8.748931928
-1.434838184,3.702040324
4.658117257,0.022160624
5.297822785,-1.036546467
6.800514359,1.062253084
8.356628878,-4.353440879
5.652605937,-3.765916615
3.134878397,-1.608946345
1.154119951,8.096256458
2.57051292,9.173578178
5.333438083,8.402234441
8.81962774,-1.483297591
7.981298439,-3.726360526
2.596539483,0.247863014
0.680162535,-2.256968157
0.833582277,1.168123793
1.58972243,5.761283786
5.211524181,3.757884215
1.834920053,-0.593285586
-3.979962107,0.148972792
-6.762064738,3.849793951
-6.318243343,-0.062768626
-2.007422576,-3.356394751
4.884137411,-3.680987365
6.715585574,-7.68313285
6.30053038,-2.694411966
4.52935426,0.881923854
3.821157775,8.523229537
6.588192395,1.377538383
5.670413586,-1.834648735
5.732055446,0.078004514
4.66907581,-0.209358839
-3.621069498,1.88362364
-1.234844593,6.452351931
2.57051292,6.310415376
2.162306822,9.053746497
0.09798941,11.58417278
1.260965842,9.921653628
3.301996329,6.743205528
1.533559846,2.227994298
-0.906088004,5.304061933
2.443119741,3.094738015
3.458155709,-1.921904814
2.045872197,-1.0877367
-1.399222887,4.731662055
2.251345065,6.463986075
3.411581859,1.9208529
1.274664033,3.140111176
1.255486565,6.467476318
3.39377421,6.420939743
2.737630852,3.054018512
2.888310955,4.460586504
1.486985996,5.599569187
3.138987854,6.025378852
3.140357673,5.932305701
2.711604289,4.676981579
0.667834163,6.589634829
1.921218657,6.994503035
2.929405529,8.047393054
3.233505373,-0.772451401
-1.638941233,-5.321401648
0.0829214,-3.051580182
0.460991476,-4.223138468
-0.412953122,-2.205777924
-2.581376787,1.490389578
-4.170366965,1.605567602
-2.822464952,2.010435808
-2.722468156,-0.565363641
-3.8361311,0.343262994
-2.758083453,3.121496546
1.250007289,4.440808459
2.467776486,4.603686473
-1.667707435,5.832252064
-2.673154668,1.905728513
-3.16765937,-3.575116656
-3.826542366,-0.617717288
-2.780000559,3.067979484
-1.986875289,3.978932948
-0.888280356,4.026632938
-1.86085193,5.569320413
-1.807428985,6.21850564
-1.521136789,6.544261668
-1.14580635,7.219042011
-3.374502057,6.430247058
-5.621005412,4.428010901
-2.937529758,2.260569901
-0.934854206,-2.921277771
-1.65948852,-4.126575074
-6.586727891,-9.399169069
-8.219552281,-6.189308779
-12.53311269,-6.025267351
-10.7715253,-7.360867065
-7.215474866,-10.86274437
-7.556559827,-15.68160675
-4.588161796,-14.43791677
-6.219616367,-12.3053782
-5.149787635,-8.869815523
-4.966231873,-6.435952629
-3.184097199,-3.257504528
-2.849861334,-0.293124675
-1.585518287,3.312296505
-0.330763974,5.504169207
0.328119022,5.618183817
0.073332666,6.489581192
1.428083774,6.85256648
1.593831888,6.724590897
1.739032714,4.047574397
0.974673646,-1.554265868
-1.143066712,2.129104075
0.230861864,4.871271782
0.50208605,1.988330935
0.356885223,4.283747517
-1.833455548,6.769964058
2.682838087,8.566275869
3.029402324,3.405369656
2.255454522,0.863309224
-2.286865676,4.061535369
0.124015973,3.101718502
3.866361806,-0.711953853
3.926633847,-2.167385249
-0.888280356,2.813191734
2.975979379,4.764237658
3.547193951,-0.075566185
0.071962847,2.510703994
-1.873180302,6.127759318
1.800674575,6.430247058
0.599343207,2.846930751
-1.800579889,3.540325725
-3.808734717,1.49620665
-1.829346091,2.170986993
-0.670479116,1.888277298
-0.115702373,3.664811064
-1.748526763,6.735061627
-0.380077463,6.2557349
0.304832097,5.861337424
1.271924395,6.028869095
-0.921156015,7.828671149
1.223980726,6.452351931
-0.138989298,4.02197928
1.566435505,5.320349734
1.880124084,-4.924677343
2.770506511,1.250726215
3.491031367,-1.856753609
-0.606097617,-2.220902311
-2.217004901,3.480991591
0.08155158,5.530927738
-0.36911891,1.944121188
-2.129336478,-2.688594894
-3.100538233,-2.092926729
-1.100602319,0.673672679
1.148640674,-1.073775727
-1.601956117,3.272740416
0.31579065,5.042293696
3.543084494,-1.532160995
2.419832816,-4.099816543
-0.048581236,-3.433180101
-2.45261379,1.525292009
-2.714249241,4.609503545
0.541810804,1.94993826
-1.203338753,2.009272394
-2.971775236,5.715910625
-2.893695546,6.198727595
-4.671720762,4.424520658
-6.155234868,5.984659348
-4.611448721,4.400088956
-2.606033531,1.777752931
-0.515689555,1.947611431
0.56372791,4.047574397
-0.08830599,3.693896424
1.125353749,5.050437597
1.562326048,3.003991693
1.619858451,0.924970187
0.758242225,4.138320719
1.723964704,5.929978872
2.52256925,3.683425694
0.691121088,4.138320719
0.178808738,6.057954455
0.963715093,4.063862198
2.173265375,2.351316223
1.286992405,0.203653268
-0.955401493,-0.750346528
2.291069819,1.19371891
5.567677152,1.571828585
5.471789814,0.741150714
2.782834883,2.309433305
3.382815657,2.723608826
3.659519119,2.98188682
3.778693382,4.468730404
2.797902893,6.092856886
4.577297929,2.537462525
5.878626092,6.595451901
8.194990222,7.679754108
4.517025888,1.79869439
1.79245566,-5.576189398
0.108947963,-6.77566963
-3.588193839,-4.819970048
-1.682775445,-1.091226943
-2.275907123,1.969716305
-1.666337615,2.103508959
-1.014303715,2.95280146
-3.064922936,1.383355454
-2.908763556,0.687633652
-2.040298235,0.288582518
-2.052626607,3.997547578
-0.052690693,5.07254247
1.166448323,6.07540567
3.271860308,0.513121494
0.552769357,-0.772451401
1.126723568,4.688615723
3.725270437,3.407696485
2.808861446,2.146555291
2.091076228,0.632953176
0.821253905,0.182711809
2.458187752,3.01097218
4.710170383,0.838877522
4.37319488,2.340845494
4.838933381,3.414676971
4.741676223,1.226294512
2.621196227,0.555004412
2.236277055,-0.232627127
-2.737536166,1.619528575
-0.367749091,2.860891724
-2.96492614,1.03200431
-3.418336269,1.26003353
-2.085502266,2.707321025
-3.848459472,0.907518971
-2.90328428,0.332792265
-1.38004542,-1.5891683
-0.538976481,2.842277094
0.293873544,3.059835584
0.51715406,7.360978566
4.327990849,10.26951453
5.019749504,6.282493431
3.866361806,4.056881712
2.095185685,0.508467837
0.567837368,-0.4245905
1.360962638,-2.841002179
-1.121149606,2.71662834
2.900639327,0.742314128
2.16504646,-0.599102658
-2.923831567,3.560103769
-2.308782782,4.419867
-2.106049553,3.444925745
0.243190236,4.375657253
-0.277341029,8.879234339
3.037621239,7.898476012
5.215633638,3.52054768
3.189671161,5.782225245
0.452772562,6.390690969
1.711636332,5.95324716
2.152718088,1.660248078
0.637698143,1.940630945
0.250039332,3.548469626
1.796565117,3.764864701
2.760917777,3.307642848
2.30476801,2.465330833
1.145901036,-1.218039111
0.365104138,-0.170966164
1.397947754,0.101272802
